,experiment,iter,noise_lvl,num_neurons_updated,patterns_imprinted(m),avg_recall_ratio,avg_hamming,avg_resemblance,avg_steps
60,0.0,3.0,0.0,0.1,1.0,1.0,0.0,100.0,1.0
61,0.0,3.0,0.0,0.1,2.0,1.0,0.0,100.0,1.0
62,0.0,3.0,0.0,0.1,3.0,1.0,0.0,100.0,1.0
63,0.0,3.0,0.0,0.1,4.0,1.0,0.0,100.0,1.0
64,0.0,3.0,0.0,0.1,5.0,1.0,0.0,100.0,1.0
65,0.0,3.0,0.0,0.1,6.0,1.0,1.1666666666666667,99.75895316804407,1.3333333333333333
66,0.0,3.0,0.0,0.1,7.0,1.0,1.7142857142857142,99.64580873671783,1.2857142857142858
67,0.0,3.0,0.0,0.1,8.0,1.0,2.875,99.40599173553719,1.375
68,0.0,3.0,0.0,0.1,9.0,1.0,3.0,99.38016528925618,1.4444444444444444
69,0.0,3.0,0.0,0.1,10.0,1.0,2.2,99.54545454545455,1.5
70,0.0,3.0,0.0,0.1,11.0,1.0,3.3636363636363638,99.30503380916603,1.5454545454545454
71,0.0,3.0,0.0,0.1,12.0,1.0,3.5,99.27685950413222,1.4166666666666667
72,0.0,3.0,0.0,0.1,13.0,1.0,3.230769230769231,99.33248569612205,1.4615384615384615
73,0.0,3.0,0.0,0.1,14.0,1.0,3.2142857142857144,99.33589138134592,1.4285714285714286
74,0.0,3.0,0.0,0.1,15.0,1.0,3.2666666666666666,99.3250688705234,1.4666666666666666
75,0.0,3.0,0.0,0.1,16.0,1.0,3.0625,99.36725206611568,1.5
76,0.0,3.0,0.0,0.1,17.0,1.0,3.235294117647059,99.33155080213903,1.5294117647058822
77,0.0,3.0,0.0,0.1,18.0,1.0,3.111111111111111,99.35720844811752,1.4444444444444444
78,0.0,3.0,0.0,0.1,19.0,1.0,3.0,99.38016528925618,1.4736842105263157
79,0.0,3.0,0.0,0.1,20.0,1.0,2.85,99.41115702479337,1.45
80,0.0,4.0,0.0,0.1,1.0,1.0,0.0,100.0,1.0
81,0.0,4.0,0.0,0.1,2.0,1.0,0.0,100.0,1.0
82,0.0,4.0,0.0,0.1,3.0,1.0,0.0,100.0,1.0
83,0.0,4.0,0.0,0.1,4.0,1.0,0.0,100.0,1.0
84,0.0,4.0,0.0,0.1,5.0,1.0,0.0,100.0,1.0
85,0.0,4.0,0.0,0.1,6.0,1.0,1.1666666666666667,99.75895316804407,1.3333333333333333
86,0.0,4.0,0.0,0.1,7.0,1.0,1.7142857142857142,99.64580873671783,1.2857142857142858
87,0.0,4.0,0.0,0.1,8.0,1.0,2.875,99.40599173553719,1.375
88,0.0,4.0,0.0,0.1,9.0,1.0,3.0,99.38016528925618,1.4444444444444444
89,0.0,4.0,0.0,0.1,10.0,1.0,2.2,99.54545454545455,1.5
90,0.0,4.0,0.0,0.1,11.0,1.0,3.3636363636363638,99.30503380916603,1.4545454545454546
91,0.0,4.0,0.0,0.1,12.0,1.0,3.5,99.27685950413222,1.4166666666666667
92,0.0,4.0,0.0,0.1,13.0,1.0,3.230769230769231,99.33248569612205,1.5384615384615385
93,0.0,4.0,0.0,0.1,14.0,1.0,3.2142857142857144,99.33589138134592,1.4285714285714286
94,0.0,4.0,0.0,0.1,15.0,1.0,3.2666666666666666,99.3250688705234,1.5333333333333334
95,0.0,4.0,0.0,0.1,16.0,1.0,3.0625,99.36725206611568,1.5
96,0.0,4.0,0.0,0.1,17.0,1.0,3.235294117647059,99.33155080213903,1.5294117647058822
97,0.0,4.0,0.0,0.1,18.0,1.0,3.111111111111111,99.35720844811752,1.5
98,0.0,4.0,0.0,0.1,19.0,1.0,3.0,99.38016528925618,1.4736842105263157
99,0.0,4.0,0.0,0.1,20.0,1.0,2.85,99.41115702479337,1.45
100,0.0,5.0,0.0,0.1,1.0,1.0,0.0,100.0,1.0
101,0.0,5.0,0.0,0.1,2.0,1.0,0.0,100.0,1.0
102,0.0,5.0,0.0,0.1,3.0,1.0,0.0,100.0,1.0
103,0.0,5.0,0.0,0.1,4.0,1.0,0.0,100.0,1.0
104,0.0,5.0,0.0,0.1,5.0,1.0,0.0,100.0,1.0
105,0.0,5.0,0.0,0.1,6.0,1.0,1.1666666666666667,99.75895316804407,1.3333333333333333
106,0.0,5.0,0.0,0.1,7.0,1.0,1.7142857142857142,99.64580873671783,1.2857142857142858
107,0.0,5.0,0.0,0.1,8.0,1.0,2.875,99.40599173553719,1.375
108,0.0,5.0,0.0,0.1,9.0,1.0,3.0,99.38016528925618,1.4444444444444444
109,0.0,5.0,0.0,0.1,10.0,1.0,2.2,99.54545454545455,1.5
110,0.0,5.0,0.0,0.1,11.0,1.0,3.3636363636363638,99.30503380916603,1.4545454545454546
111,0.0,5.0,0.0,0.1,12.0,1.0,3.5,99.27685950413222,1.4166666666666667
112,0.0,5.0,0.0,0.1,13.0,1.0,3.230769230769231,99.33248569612205,1.4615384615384615
113,0.0,5.0,0.0,0.1,14.0,1.0,3.2142857142857144,99.33589138134592,1.4285714285714286
114,0.0,5.0,0.0,0.1,15.0,1.0,3.2666666666666666,99.3250688705234,1.4666666666666666
115,0.0,5.0,0.0,0.1,16.0,1.0,3.0625,99.36725206611568,1.4375
116,0.0,5.0,0.0,0.1,17.0,1.0,3.235294117647059,99.33155080213903,1.5294117647058822
117,0.0,5.0,0.0,0.1,18.0,1.0,3.111111111111111,99.35720844811752,1.5
118,0.0,5.0,0.0,0.1,19.0,1.0,3.0,99.38016528925618,1.4736842105263157
119,0.0,5.0,0.0,0.1,20.0,1.0,2.85,99.41115702479337,1.45
120,0.0,6.0,0.0,0.1,1.0,1.0,0.0,100.0,1.0
121,0.0,6.0,0.0,0.1,2.0,1.0,0.0,100.0,1.0
122,0.0,6.0,0.0,0.1,3.0,1.0,0.0,100.0,1.0
123,0.0,6.0,0.0,0.1,4.0,1.0,0.0,100.0,1.0
124,0.0,6.0,0.0,0.1,5.0,1.0,0.0,100.0,1.0
125,0.0,6.0,0.0,0.1,6.0,1.0,1.1666666666666667,99.75895316804407,1.3333333333333333
126,0.0,6.0,0.0,0.1,7.0,1.0,1.7142857142857142,99.64580873671783,1.2857142857142858
127,0.0,6.0,0.0,0.1,8.0,1.0,2.875,99.40599173553719,1.375
128,0.0,6.0,0.0,0.1,9.0,1.0,3.0,99.38016528925618,1.4444444444444444
129,0.0,6.0,0.0,0.1,10.0,1.0,2.2,99.54545454545455,1.5
130,0.0,6.0,0.0,0.1,11.0,1.0,3.3636363636363638,99.30503380916603,1.5454545454545454
131,0.0,6.0,0.0,0.1,12.0,1.0,3.5,99.27685950413222,1.4166666666666667
132,0.0,6.0,0.0,0.1,13.0,1.0,3.230769230769231,99.33248569612205,1.5384615384615385
133,0.0,6.0,0.0,0.1,14.0,1.0,3.2142857142857144,99.33589138134592,1.4285714285714286
134,0.0,6.0,0.0,0.1,15.0,1.0,3.2666666666666666,99.3250688705234,1.6
135,0.0,6.0,0.0,0.1,16.0,1.0,3.0625,99.36725206611568,1.5
136,0.0,6.0,0.0,0.1,17.0,1.0,3.235294117647059,99.33155080213903,1.4705882352941178
137,0.0,6.0,0.0,0.1,18.0,1.0,3.111111111111111,99.35720844811752,1.4444444444444444
138,0.0,6.0,0.0,0.1,19.0,1.0,3.0,99.38016528925618,1.4736842105263157
139,0.0,6.0,0.0,0.1,20.0,1.0,2.85,99.41115702479337,1.4
140,0.0,7.0,0.0,0.1,1.0,1.0,0.0,100.0,1.0
141,0.0,7.0,0.0,0.1,2.0,1.0,0.0,100.0,1.0
142,0.0,7.0,0.0,0.1,3.0,1.0,0.0,100.0,1.0
143,0.0,7.0,0.0,0.1,4.0,1.0,0.0,100.0,1.0
144,0.0,7.0,0.0,0.1,5.0,1.0,0.0,100.0,1.0
145,0.0,7.0,0.0,0.1,6.0,1.0,1.1666666666666667,99.75895316804407,1.3333333333333333
146,0.0,7.0,0.0,0.1,7.0,1.0,1.7142857142857142,99.64580873671783,1.2857142857142858
147,0.0,7.0,0.0,0.1,8.0,1.0,2.875,99.40599173553719,1.375
148,0.0,7.0,0.0,0.1,9.0,1.0,3.0,99.38016528925618,1.4444444444444444
149,0.0,7.0,0.0,0.1,10.0,1.0,2.2,99.54545454545455,1.5
150,0.0,7.0,0.0,0.1,11.0,1.0,3.3636363636363638,99.30503380916603,1.4545454545454546
151,0.0,7.0,0.0,0.1,12.0,1.0,3.5,99.27685950413222,1.4166666666666667
152,0.0,7.0,0.0,0.1,13.0,1.0,3.230769230769231,99.33248569612205,1.4615384615384615
153,0.0,7.0,0.0,0.1,14.0,1.0,3.2142857142857144,99.33589138134592,1.4285714285714286
154,0.0,7.0,0.0,0.1,15.0,1.0,3.2666666666666666,99.3250688705234,1.5333333333333334
155,0.0,7.0,0.0,0.1,16.0,1.0,3.0625,99.36725206611568,1.5
156,0.0,7.0,0.0,0.1,17.0,1.0,3.235294117647059,99.33155080213903,1.5294117647058822
157,0.0,7.0,0.0,0.1,18.0,1.0,3.111111111111111,99.35720844811752,1.5
158,0.0,7.0,0.0,0.1,19.0,1.0,3.0,99.38016528925618,1.4736842105263157
159,0.0,7.0,0.0,0.1,20.0,1.0,2.85,99.41115702479337,1.45
160,0.0,8.0,0.0,0.1,1.0,1.0,0.0,100.0,1.0
161,0.0,8.0,0.0,0.1,2.0,1.0,0.0,100.0,1.0
162,0.0,8.0,0.0,0.1,3.0,1.0,0.0,100.0,1.0
163,0.0,8.0,0.0,0.1,4.0,1.0,0.0,100.0,1.0
164,0.0,8.0,0.0,0.1,5.0,1.0,0.0,100.0,1.0
165,0.0,8.0,0.0,0.1,6.0,1.0,1.1666666666666667,99.75895316804407,1.3333333333333333
166,0.0,8.0,0.0,0.1,7.0,1.0,1.7142857142857142,99.64580873671783,1.2857142857142858
167,0.0,8.0,0.0,0.1,8.0,1.0,2.875,99.40599173553719,1.375
168,0.0,8.0,0.0,0.1,9.0,1.0,3.0,99.38016528925618,1.4444444444444444
169,0.0,8.0,0.0,0.1,10.0,1.0,2.2,99.54545454545455,1.5
170,0.0,8.0,0.0,0.1,11.0,1.0,3.3636363636363638,99.30503380916603,1.5454545454545454
171,0.0,8.0,0.0,0.1,12.0,1.0,3.5,99.27685950413222,1.4166666666666667
172,0.0,8.0,0.0,0.1,13.0,1.0,3.230769230769231,99.33248569612205,1.4615384615384615
173,0.0,8.0,0.0,0.1,14.0,1.0,3.2142857142857144,99.33589138134592,1.4285714285714286
174,0.0,8.0,0.0,0.1,15.0,1.0,3.2666666666666666,99.3250688705234,1.5333333333333334
175,0.0,8.0,0.0,0.1,16.0,1.0,3.0625,99.36725206611568,1.4375
176,0.0,8.0,0.0,0.1,17.0,1.0,3.235294117647059,99.33155080213903,1.5294117647058822
177,0.0,8.0,0.0,0.1,18.0,1.0,3.111111111111111,99.35720844811752,1.5
178,0.0,8.0,0.0,0.1,19.0,1.0,3.0,99.38016528925618,1.4736842105263157
179,0.0,8.0,0.0,0.1,20.0,1.0,2.85,99.41115702479337,1.45
180,0.0,9.0,0.0,0.1,1.0,1.0,0.0,100.0,1.0
181,0.0,9.0,0.0,0.1,2.0,1.0,0.0,100.0,1.0
182,0.0,9.0,0.0,0.1,3.0,1.0,0.0,100.0,1.0
183,0.0,9.0,0.0,0.1,4.0,1.0,0.0,100.0,1.0
184,0.0,9.0,0.0,0.1,5.0,1.0,0.0,100.0,1.0
185,0.0,9.0,0.0,0.1,6.0,1.0,1.1666666666666667,99.75895316804407,1.3333333333333333
186,0.0,9.0,0.0,0.1,7.0,1.0,1.7142857142857142,99.64580873671783,1.2857142857142858
187,0.0,9.0,0.0,0.1,8.0,1.0,2.875,99.40599173553719,1.375
188,0.0,9.0,0.0,0.1,9.0,1.0,3.0,99.38016528925618,1.4444444444444444
189,0.0,9.0,0.0,0.1,10.0,1.0,2.2,99.54545454545455,1.5
190,0.0,9.0,0.0,0.1,11.0,1.0,3.3636363636363638,99.30503380916603,1.4545454545454546
191,0.0,9.0,0.0,0.1,12.0,1.0,3.5,99.27685950413222,1.4166666666666667
